"_id","ph_number","ph_owner","ph_org_id","ph_ownerFIO"
"53880","540745","","6761",""
"53905","544028","","7038",""
"53912","500065","","11387",""
"53925","541331","","12379",""
"53926","89289318881","","12379",""
"53938","761330","","1338",""
"53940","501672","","12579",""
"53943","535482","заведующая","2082",""
"53947","443036","","2890",""
"53953","89284856880","","12638",""
"53955","89284804405","","9361",""
"53957","89094778571","","12309",""
"53958","89678253112","","12309",""
"53968","89188324650","","10972",""
"53969","89187154384","","10954",""
"53971","89187078488","","11836",""
"54018","505503","","6886",""
"54020","548778","","8951",""
"54065","743133","","3984",""
"54083","750410","","7142",""
"54221","777777","пл.Ленина (круглосуточно)","12679",""
"54222","777777","пр.Ген.Доватора, 7 (круглосуточно)","12679",""
"54223","777777","пр.Ген.Доватора, 16 (круглосуточно)","12679",""
"54224","777777","пр.Ген.Доватора, 20 а, маг-н =Ассорти=","12679",""
"54225","777777","пр.Ген.Доватора, 23 (круглосуточно)","12679",""
"54226","777777","пр.Ген.Доватора, 35 (круглосуточно)","12679",""
"54227","777777","пр.Ген.Доватора, 45, маг-н =Виктория=","12679",""
"54228","777777","пр.Ген.Доватора, 254/2, супермаркет =Магнит=","12679",""
"54229","777777","пр.Коста, 21 (круглосуточно)","12679",""
"54230","777777","пр.Коста, 40, супермаркет =Магнит=","12679",""
"54231","777777","пр.Коста, 82, маг-н =Джунгли= (круглосуточно)","12679",""
"54232","777777","пр.Коста, 83 (круглосуточно)","12679",""
"54233","777777","пр.Коста, 134 (круглосуточно)","12679",""
"54234","777777","пр.Коста, 182, ТЦ =Метро= (10.00-23.00)","12679",""
"54235","777777","пр.Коста, 213 (круглосуточно)","12679",""
"54236","777777","пр.Коста, 219 (круглосуточно)","12679",""
"54237","777777","пр.Коста, 253 (круглосуточно)","12679",""
"54238","777777","пр.Коста, 260 (круглосуточно)","12679",""
"54239","777777","пр.Коста, 280, маг-н =Уют= (08.30-22.00)","12679",""
"54240","777777","пр.Коста, 283 б (круглосуточно)","12679",""
"54241","777777","пр.Коста, 288, супермаркет =Магнит= (10.00-20.00)","12679",""
"54242","777777","пр.Коста, 290, маг-н =Чистый мир=","12679",""
"54243","777777","пр.Коста-ул.Гугкаева (около памятника) (круглосуточно)","12679",""
"54244","777777","пр.Мира, 1, к/т =Октябрь= (круглосуточно)","12679",""
"54245","777777","пр.Мира, 15 (круглосуточно)","12679",""
"54246","777777","пр.Мира, 41 (круглосуточно)","12679",""
"54247","777777","пр.Мира, 50, супермаркет =Магнит=","12679",""
"54248","777777","ул.А.Кесаева, 2 (круглосуточно)","12679",""
"54249","777777","ул.А.Кесаева, 12 (круглосуточно)","12679",""
"54250","777777","ул.А.Кесаева, 32, супермаркет =Магнит= (10.00-20.00)","12679",""
"54251","777777","ул.А.Кесаева, 33, маг-н =Закарпатье= (08.30-22.00)","12679",""
"54252","777777","ул.А.Кесаева, 33 (круглосуточно)","12679",""
"54253","777777","ул.А.Кесаева, 42, маг-н =Приличный= (09.00-21.00)","12679",""
"54254","777777","ул.Ардонская, 166, Затеречный ОВД","12679",""
"54255","777777","ул.Барбашова, 39 (круглосуточно)","12679",""
"54256","777777","ул.Барбашова, 66, Упр-е ГИБДД","12679",""
"54257","777777","ул.Бородинская, 2, супермаркет =Магнит=","12679",""
"54258","777777","ул.Бр.Щукиных, 60","12679",""
"54259","777777","ул.Бутырина, 15, маг-н =Продукты= (08.00-21.00)","12679",""
"54260","777777","ул.В.Абаева, 69, маг-н №192","12679",""
"54261","777777","ул.Ватутина, 44/ул.Бутырина (круглосуточно)","12679",""
"54262","777777","ул.Ватутина, 56 (круглосуточно)","12679",""
"54263","777777","ул.Ватутина, 62 (круглосуточно)","12679",""
"54264","777777","ул.Весенняя, 9 а, маг-н =Ивушка=","12679",""
"54265","777777","ул.Весенняя, 15 а, супермаркет =Магнит=","12679",""
"54266","777777","ул.Весенняя, 15/1, маг-н =Светлый=","12679",""
"54267","777777","ул.Весенняя, 32 а, маг-н =Барс= (09.00-21.00)","12679",""
"54268","777777","ул.Владикавказская, 7 (круглосуточно)","12679",""
"54269","777777","ул.Владикавказская, 31 (круглосуточно)","12679",""
"54270","777777","ул.Владикавказская, 55 (круглосуточно)","12679",""
"54271","777777","ул.Владикавказская, р-к =Западный= (08.00-20.00)","12679",""
"54272","777777","ул.Г.Баева, 31 (круглосуточно)","12679",""
"54273","777777","ул.Г.Баева, 31, супермаркет =Центральный= (09.00-22.00)","12679",""
"54274","777777","ул.Гагкаева, 1 а, супермаркет =Магнит= (09.00-22.00)","12679",""
"54275","777777","ул.Ген.Дзусова, 1 а, супермаркет =Магнит= (10.00-20.00)","12679",""
"54276","777777","ул.Ген.Дзусова, 26 а, супермаркет =Магнит=","12679",""
"54277","777777","ул.Ген.Дзусова/ул.Владикавказская (круглосуточно)","12679",""
"54278","777777","ул.Ген.Плиева, остановка ЦУМ (круглосуточно)","12679",""
"54279","777777","ул.Гугкаева, 2, офис МТС (08.00-20.00)","12679",""
"54280","777777","ул.Гугкаева, 26/1 (круглосуточно)","12679",""
"54281","777777","ул.Гугкаева, 26/1, маг-н =Грин= (09.00-23.00)","12679",""
"54282","777777","ул.Гугкаева, 61, супермаркет =Магнит= (10.00-20.00)","12679",""
"54283","777777","ул.Джанаева, 36 (круглосуточно)","12679",""
"54284","777777","ул.Джанаева, 39 (круглосуточно)","12679",""
"54285","777777","ул.Джанаева/ул.Маркова (круглосуточно)","12679",""
"54286","777777","ул.Дзержинского, 72 а, =Априори=","12679",""
"54287","777777","ул.Иристонская, 14 б, супермаркет =Магнит=","12679",""
"54288","777777","ул.Иристонская, 44 а, супермаркет =Магнит=","12679",""
"54289","777777","ул.Иристонская, 45, остановка КБСП (круглосуточно)","12679",""
"54290","777777","ул.Кирова, 27, маг-н =Эльф= (10.00-22.00)","12679",""
"54291","777777","ул.Кирова, 37 (круглосуточно)","12679",""
"54292","777777","ул.Кирова, 47, д/о =Диг-Банк= (09.00-18.00)","12679",""
"54293","777777","ул.Кирова, 57 (круглосуточно)","12679",""
"54294","777777","ул.Кирова/пр.Мира (круглосуточно)","12679",""
"54295","777777","ул.Кирова/ул.Маркуса, 39 (круглосуточно)","12679",""
"54296","777777","ул.Коцоева, 26, ресторан =Крой=","12679",""
"54297","777777","ул.Куйбышева, 17 (круглосуточно)","12679",""
"54298","777777","ул.Куйбышева, 20, супермаркет =Стэйтон=","12679",""
"54299","777777","ул.Куйбышева/ул.Пушкинская (круглосуточно)","12679",""
"54300","777777","ул.Куйбышева, в/г =Хольцман= (круглосуточно)","12679",""
"54301","777777","ул.Куйбышева, остановка =Дружба= (круглосуточно)","12679",""
"54302","777777","ул.Кутузова, 77/1, маг-н =Кутузовский=","12679",""
"54303","777777","ул.Кутузова, 82 (круглосуточно)","12679",""
"54304","777777","ул.Кутузова, 82, супермаркет =Магнит= (10.00-20.00)","12679",""
"54305","777777","ул.Леваневского, 275, маг-н =Стрелец= (08.00-21.00)","12679",""
"54306","777777","ул.Леонова, 5 (круглосуточно)","12679",""
"54307","777777","ул.Леонова, 5, маг-н =Черемушки=","12679",""
"54308","777777","ул.М.Горького, 14","12679",""
"54309","777777","ул.Маркова, 25 (круглосуточно)","12679",""
"54310","777777","ул.Маркова, 62 (круглосуточно)","12679",""
"54311","777777","ул.Мичурина, 20 а (круглосуточно)","12679",""
"54312","777777","ул.Московская, 10 а, ТЦ =Век=","12679",""
"54313","777777","ул.Мичурина, 36, супермаркет =Магнит=","12679",""
"54314","777777","ул.Мичурина, 39, маг-н =Флагман= (08.00-21.00)","12679",""
"54315","777777","ул.Московская, 9, маг-н =Консул= (10.00-20.00)","12679",""
"54316","777777","ул.Московская, 12 б, =Континент=","12679",""
"54317","777777","ул.Московская, 22, маг-н =777=","12679",""
"54318","777777","ул.Московская, 27/1, супермаркет =Магнит= (10.00-20.00)","12679",""
"54319","777777","ул.Московская, 50, остановка =Асик= (круглосуточно)","12679",""
"54320","777777","шоссе Московское, 1 а, гостиница =Виктория=","12679",""
"54321","777777","ул.Нальчикская, 1 а (круглосуточно)","12679",""
"54322","777777","ул.Николаева, 44, проходная СКГМИ (круглосуточно)","12679",""
"54323","777777","ул.Николаева/ул.Пожарского (круглосуточно)","12679",""
"54324","777777","ул.Первомайская, 44 а, супермаркет =Виктория=","12679",""
"54325","777777","ул.Первомайская, 46, офис МТС","12679",""
"54326","777777","ул.Пожарского, 4, маг-н =Продукты=","12679",""
"54327","777777","ул.Пожарского, 7 (круглосуточно)","12679",""
"54328","777777","ул.Пушкинская, 1 (круглосуточно)","12679",""
"54329","777777","ул.Пушкинская, 6, МВД РСО-А","12679",""
"54330","777777","ул.Тельмана, 14 а (круглосуточно)","12679",""
"54331","777777","ул.Тельмана, 25 а, супермаркет =Магнит= (10.00-21.00)","12679",""
"54332","777777","ул.Тхапсаева, 4, Проектный институт","12679",""
"54333","777777","ул.Х.Мамсурова, 42, маг-н =Продукты=","12679",""
"54334","777777","ул.Х.Мамсурова/пр.Коста, 224 (круглосуточно)","12679",""
"54335","777777","ул.Чапаева, 21 (круглосуточно)","12679",""
"54336","777777","ул.Чкалова, 1, Промышленный ОВД","12679",""
"54337","777777","ул.Чкалова, 4 (круглосуточно)","12679",""
"54338","777777","ул.Чкалова, 7, маг-н =Продукты= (09.00-19.00)","12679",""
"54339","777777","ул.Шмулевича, 16 (круглосуточно)","12679",""
"54340","777777","пос.Спутник, д.40, маг-н =Витос= (09.00-21.00)","12679",""
"54341","777777","г.Алагир, кв.Энергетиков, 5 (круглосуточно)","12679",""
"54342","777777","г.Алагир, ул.Бутаева, 10 (круглосуточно)","12679",""
"54343","777777","г.Алагир, ул.Хетагурова, 83 (круглосуточно)","12679",""
"54344","777777","г.Алагир, ул.Хетагурова, 103 (круглосуточно)","12679",""
"54345","777777","г.Алагир, ул.Хетагурова, 108 (круглосуточно)","12679",""
"54346","777777","г.Алагир, ул.Хетагурова, 115 (круглосуточно)","12679",""
"54347","777777","г.Алагир, ул.Ч.Басиевой, 115 (круглосуточно)","12679",""
"54348","777777","г.Ардон, ул.Ленина, 45 (круглосуточно)","12679",""
"54349","777777","г.Ардон, ул.Ленина, 101 (круглосуточно)","12679",""
"54350","777777","г.Ардон, ул.Пролетарская, 41 (круглосуточно)","12679",""
"54351","777777","г.Ардон, ул.Пролетарская, 69 (круглосуточно)","12679",""
"54352","777777","г.Ардон, ул.Пролетарская, 81 (круглосуточно)","12679",""
"54353","777777","г.Ардон, ул.Пролетарская, 90 (круглосуточно)","12679",""
"54354","777777","г.Ардон, улСоветов/ул.319-й Стрелковой Дивизии (круглосуточно)","12679",""
"54469","777777","пер.Покровский, 1 (09.00-18.00)","12913",""
"54470","777777","пр.Ген.Доватора, 21 (09.00-18.00)","12913",""
"54471","777777","пр.Коста, 21, д/о №03 (09.00-18.00)","12913",""
"54472","777777","пр.Коста, 224, д/о №08 (09.00-18.00)","12913",""
"54473","777777","ул.Ватутина, 72, д/о №04 (09.00-18.00)","12913",""
"54474","777777","ул.Ген.Дзусова, 3/6 (09.00-18.00)","12913",""
"54475","777777","ул.Кирова, 17 (09.00-18.00)","12913",""
"54476","777777","ул.Коцоева, 68 (09.00-18.00)","12913",""
"54477","777777","ул.Куйбышева, 126, д/о №06 (09.00-18.00)","12913",""
"54478","777777","ул.Миллера, 1, д/о №01 (09.00-18.00; Сб., Вс. 09.00-15.00)","12913",""
"54479","777777","ул.Морских пехотинцев, 9, д/о №20 (09.00-17.00)","12913",""
"54480","777777","ул.Московская, 37, д/о №09 (09.00-18.00)","12913",""
"54481","777777","ул.Пожарского, 3 (09.00-18.00)","12913",""
"54493","552639","","9738",""
"54494","89284984646","","9738",""
"54496","89633779000","","11676",""
"54497","252825","","12511",""
"54511","524907","","8591",""
"54512","89284903399","","8591",""
"54522","252555","","12928",""
"54529","252555","","4025",""
"54530","446337","","4025",""
"54554","493295","","12418",""
"54555","947057","","12418",""
"54565","493295","","12417",""
"54566","947057","","12417",""
"54575","493295","","4385",""
"54576","947057","","4385",""
"54584","465130","","12383",""
"54601","973937","","12022",""
"54606","253221","","6635",""
"54607","89064959191","","6635",""
"54609","547533","","11043",""
"54631","404844","","9493",""
"54632","89188231771","","9493",""
"54633","89188261029","","9493",""
"54634","89289305080","","9493",""
"54646","89631789119","","12237",""
"54654","769864","","12410",""
"54655","89286867300","","12410",""
"54656","89188367525","","12410",""
"54663","993300","","9531",""
"54664","89188293300","","9531",""
"54676","280353","","9395",""
"54677","927873","","9395",""
"54682","547728","","12930",""
"54690","448822","","12319",""
"54693","404845","","12031",""
"54715","769336","","12412",""
"54716","89284935307","","12412",""
"54722","767042","","6636",""
"54724","767042","","2437",""
"54726","764775","","2740",""
"54727","761705","","2740",""
"54728","767474","","2740",""
"54734","89888783434","","12932",""
"54760","405471","","12933",""
"54761","405472","","12933",""
"54768","764076","","12374",""
"54769","957337","","12374",""
"54780","89061889892","","11618",""
"54781","89188329398","","11618",""
"55001","519901","","12526",""
"55002","519484","","12526",""
"55022","89284917466","","12939",""
"55023","89631770173","","12939",""
"55045","980714","","6528",""
"55048","746139","","12362",""
"55049","928665","","12362",""
"55052","403365","","12943",""
"55066","954219","","11091",""
"55067","89188254219","","11091",""
"55068","89280696325","","12394",""
"55069","512969","","12394",""
"55091","241500","","9799",""
"55092","89094741010","","9799",""
"55102","89280652668","","9743",""
"55103","89194215755","","9743",""
"55144","949611","","11451",""
"55145","89188249611","","11451",""
"55149","89284898171","","11172",""
"55151","404304","","12480",""
"55182","89282358877","","11236",""
"55187","89289289600","","11728",""
"55190","89188336666","","12497",""
"55201","240223","","1631",""
"55215","405169","","10707",""
"55216","405164","","10707",""
"55217","403241","","12525",""
"55218","403243","","12525",""
"55220","24721","","11775",""
"55221","23277","","11774",""
"55222","24138","","11774",""
"55246","518028","","9312",""
"55252","518028","","3868",""
"55262","405460","","3730",""
"55263","510350","","3730",""
"55270","985230","","12091",""
"55276","985230","","12950",""
"55305","404102","","6785",""
"55306","89282357035","","8468",""
"55313","404873","","12548",""
"55323","404773","","12387",""
"55325","649071","","9225",""
"55328","583587","","6767",""
"55341","767857","","2979",""
"55342","741842","","2979",""
"55348","403837","","11609",""
"55352","404941","","12954",""
"55354","762403","","3883",""
"55368","444699","","7497",""
"55371","767068","","9100",""
"55372","517907","","9101",""
"55373","404772","","12208",""
"55376","515178","","6599",""
"55377","553444","","6599",""
"55382","440847","","10878",""
"55383","749877","","10878",""
"55387","575552","","11877",""
"55390","746226","","6264",""
"55391","492648","","6369",""
"55392","89014972648","","6369",""
"55393","444366","","9263",""
"55394","570406","","9263",""
"55399","493838","","12956",""
"55403","89188214222","","12957",""
"55407","446544","","4156",""
"55408","446544","","11015",""
"55409","446544","","11016",""
"55410","441740","","11016",""
"55411","690476","","11016",""
"55427","446544","","12563",""
"55428","441740","","12563",""
"55429","971740","","12563",""
"55436","743070","","12131",""
"55446","610777","","12393",""
"55447","616101","","8677",""
"55448","255237","","12089",""
"55449","89289273079","","12025",""
"55450","89054890342","","12025",""
"55451","89188348331","","12025",""
"55463","89188231537","","12326",""
"55464","89284885996","","12326",""
"55475","571325","","12244",""
"55476","979970","","12244",""
"55492","571623","","12415",""
"55518","539294","","96",""
"55519","532312","","96",""
"55520","534601","","96",""
"55525","403633","","10593",""
"55526","89627468930","","10593",""
"55537","527576","","3390",""
"55538","577373","","12562",""
"55547","89188273309","","3747",""
"55548","89289289750","","3747",""
"55551","940220","","11705",""
"55552","89188240220","","11705",""
"55573","578319","","11562",""
"55574","89194254058","","11562",""
"55584","443520","","8065",""
"55585","574660","","8065",""
"55586","89188283686","","8065",""
"55594","525644","","11013",""
"55600","89064944060","","9518",""
"55601","89888356877","","9518",""
"55614","37793","","12119",""
"55615","37775","","12119",""
"55616","92096","","9464",""
"55617","92095","","9464",""
"55618","30058","","9463",""
"55619","34898","","9167",""
"55620","37166","","9167",""
"55621","24664","","9167",""
"55622","36623","","9167",""
"55637","540298","","3284",""
"55638","403850","","3284",""
"55639","761574","","9262",""
"55643","441871","","4357",""
"55644","954036","","4357",""
"55645","250590","","4357",""
"55657","447180","","1369",""
"55658","540577","","1369",""
"55817","534514","приемная","602",""
"55818","540303","факс","602",""
"55819","548558","факс","602",""
"55820","88003021869","консультации по услугам связи (круглосуточно)","602",""
"55821","505880","группа тех. поддержки (круглосуточно)","602",""
"55822","88001811830","группа тех. поддержки (круглосуточно)","602",""
"55832","500844","","8007",""
"55833","500024","","5164",""
"55843","32509","","11110",""
"55844","32799","","11110",""
"55857","30424","","6118",""
"55858","32662","","6118",""
"55868","90099","","6117",""
"55869","91555","","6117",""
"55888","31168","","6121",""
"55889","32008","","6121",""
"55904","51781","","6120",""
"55905","51150","","6120",""
"55926","37117","","609",""
"55927","37077","","609",""
"55942","21145","","6122",""
"55943","22025","","6122",""
"55972","31930","","11111",""
"55973","35393","","11111",""
"55995","542188","","10831",""
"56016","89280739699","","12402",""
"56017","89627457131","","12402",""
"56018","89188311357","","12402",""
"56021","538212","","7079",""
"56051","767525","","710",""
"56052","766855","","710",""
"56060","537370","","12414",""
"56073","530928","","10544",""
"56088","493355","","11020",""
"56089","89014973355","","11020",""
"56106","535230","","10869",""
"56107","546950","","10869",""
"56132","540417","приемная Председателя Правления","577",""
"56133","540419","зам. Председателя","577",""
"56134","549933","зал по работе с физ.лицами","577",""
"56135","523951","","9130",""
"56137","543738","","9655",""
"56141","403930","","12126",""
"56142","403930","","11533",""
"56143","954878","","11533",""
"56277","541706","","9344",""
"56278","535511","","9344",""
"56300","548707","","11958",""
"56303","540906","","6678",""
"56304","446191","","6678",""
"56317","649943","","9308",""
"56318","89284978771","","9308",""
"56319","546936","","11327",""
"56324","944334","","12101",""
"56376","982416","","11439",""
"56377","89188282416","","11439",""
"56386","444336","","9597",""
"56387","968679","","9597",""
"56388","981689","","9597",""
"56393","546654","","7467",""
"56400","539354","","3981",""
"56401","444651","","12354",""
"56402","493031","","12354",""
"56415","524976","","8515",""
"56422","553484","","1945",""
"56423","553383","","1945",""
"56425","254222","","12409",""
"56443","532380","","2031",""
"56444","441009","","2031",""
"56445","250813","","2031",""
"56465","89897434249","","12550",""
"56468","527770","","4015",""
"56469","440219","","4015",""
"56476","579084","","12403",""
"56477","440500","","12403",""
"56480","444261","","11037",""
"56503","518000","","7241",""
"56504","740261","","7241",""
"56509","740261","","216",""
"56510","518000","","216",""
"56518","581580","","12968",""
"56519","89288645700","","12968",""
"56526","649508","","7450",""
"56527","445394","","7450",""
"56540","490538","","3705",""
"56541","89014970538","","3705",""
"56555","89284986661","","12970",""
"56556","89288632958","","12970",""
"56564","550797","","6786",""
"56565","253539","","6786",""
"56566","551080","","6786",""
"56578","544545","","6946",""
"56580","535275","","7630",""
"56581","548969","","4218",""
"56588","513878","","11444",""
"56589","89280668925","","11444",""
"56590","528493","","7554",""
"56592","280688","","10923",""
"56593","550205","","6650",""
"56594","280688","","10642",""
"56595","550205","","10642",""
"56598","553031","","4220",""
"56599","553030","","4220",""
"56605","530246","","1840",""
"56607","762277","","1875",""
"56608","280721","","11391",""
"56610","542772","","2021",""
"56613","779673","","8015",""
"56615","404301","","8326",""
"56623","89188328547","","11767",""
"56626","505806","","3791",""
"56627","505948","","3791",""
"56630","521198","","12104",""
"56637","577308","","3847",""
"56653","577304","","7549",""
"56654","577306","","7549",""
"56655","577310","","7549",""
"56675","535042","","10668",""
"56676","89604040021","","10668",""
"56681","530806","","2215",""
"56684","400040","","11710",""
"56685","491491","","6791",""
"56686","89014971491","","6791",""
"56693","440106","","3640",""
"56694","758900","","3640",""
"56699","89289320735","","12441",""
"56702","990004","","12440",""
"56703","89289320735","","12440",""
"56720","447080","","214",""
"56725","493726","","12058",""
"56728","548585","","1836",""
"56729","533763","","1836",""
"56736","538129","","3734",""
"56737","918392","","12494",""
"56738","89188218392","","12494",""
"56739","918392","","12495",""
"56740","89188218392","","12495",""
"56752","563246","","7406",""
"56755","922991","","12388",""
"56762","252545","","9801",""
"56763","252565","","9801",""
"56766","524026","","7797",""
"56769","532354","","1042",""
"56770","542617","","1042",""
"56777","494900","","6625",""
"56778","240028","","6625",""
"56789","520507","","9116",""
"56792","499490","","9117",""
"56793","89014979490","","9117",""
"56794","540838","","9742",""
"56795","493339","","12004",""
"56796","89014973339","","12004",""
"56797","408817","","12005",""
"56800","616363","","12122",""
"56809","523940","","9352",""
"56818","746294","","3633",""
"56819","516640","","3633",""
"56828","404876","","7041",""
"56829","528519","","7041",""
"56834","89284897341","","12591",""
"56835","996838","","12591",""
"56845","545590","","2015",""
"56852","748019","","746",""
"56853","444220","","746",""
"56854","923511","","746",""
"56865","927611","","3797",""
"56866","649980","","3797",""
"56869","500768","","8322",""
"56872","762394","","3850",""
"56879","534347","компьютеры","3410",""
"56880","539705","кондиционеры","3410",""
"56887","542503","","6651",""
"56888","445393","","6651",""
"56889","932316","","6651",""
"56899","981222","","10903",""
"56900","89888307600","","10903",""
"56911","566662","","11663",""
"56912","89284911481","","11663",""
"56916","740913","","4344",""
"56919","494940","","7337",""
"56925","240190","","8832",""
"56933","513737","","3907",""
"56934","240190","","3907",""
"56936","240970","","7825",""
"56938","952428","","11232",""
"56948","532608","","8344",""
"56954","442209","","11233",""
"56960","513009","","10965",""
"56963","89631779900","","12974",""
"56992","957381","","12979",""
"56993","926968","","12979",""
"56998","52200","","12981",""
"57009","546012","","6755",""
"57010","89286877584","","6755",""
"57012","89284898175","","12982",""
"57022","89286898357","","12983",""
"57023","960768","","12983",""
"57031","89604057018","","12984",""
"57049","927921","председатель","12987",""
"57050","89284940883","зам. председателя","12987",""
"57052","89288552570","","9509",""
"57062","89284960099","","12236",""
"57064","748459","","234",""
"57065","579525","","1339",""
"57066","773654","","1339",""
"57070","993901","","9708",""
"57071","444454","","9708",""
"57072","493010","","9708",""
"57073","522525","","3444",""
"57074","571212","","3444",""
"57075","444410","","3444",""
"57076","445544","","3444",""
"57077","616666","","3479",""
"57083","445500","","12989",""
"57084","445566","","12989",""
"57085","92929","","7788",""
"57086","927643","","12164",""
"57087","89627499883","","12164",""
"57091","563103","","9504",""
"57094","537473","","7508",""
"57097","88002007775","","12423",""
"57098","441931","","3292",""
"57102","31066","магазин","1185",""
"57103","31076","бухгалтер","1185",""
"57104","32964","парикмахерская","1185",""
"57105","537078","","1270",""
"57106","91575","","1855",""
"57107","548640","","8993",""
"57112","254444","","9331",""
"57113","89288633363","","9331",""
"57114","966111","","9331",""
"57125","89286881940","","7113",""
"57126","89194229416","","7113",""
"57127","89094734373","","7113",""
"57128","443056","","7585",""
"57129","546492","","7585",""
"57130","88002009002","","10712",""
"57131","538088","приемная","2559",""
"57132","533797","отдел снабжения","2559",""
"57133","533677","гл. бухгалтер","2559","Валентина Михайловна"
"57139","32728","","7331",""
"57140","758197","","1005",""
"57141","24522","","7577",""
"57142","36664","","8580",""
"57143","35964","","8922",""
"57145","520655","","1014",""
"57148","542708","торговый дом","3431",""
"57149","547473","аптека","3431",""
"57152","573140","","3805",""
"57154","583204","","3934",""
"57155","533147","","4103",""
"57157","768654","","6853",""
"57158","743411","","6930",""
"57160","547271","","7001",""
"57162","513124","","8578",""
"57164","574454","","9585",""
"57165","768481","","11419",""
"57166","642128","","11422",""
"57168","565973","","11423",""
"57169","617190","","11648",""
"57170","405401","","6188",""
"57171","405400","","6188",""
"57172","771836","","6188",""
"57173","89187051265","","12328",""
"57174","769319","","2448",""
"57175","505436","","16",""
"57176","542253","","16",""
"57177","402598","","12350",""
"57178","549707","","8581",""
"57179","92780","","5943",""
"57181","42138","","6020",""
"57182","768924","","11930",""
"57184","744944","","8331",""
"57185","960623","","8331",""
"57186","516881","","8331",""
"57187","952556","","11919",""
"57188","89188252556","","11919",""
"57190","546681","","1429",""
"57193","773577","магазин","7538",""
"57194","444633","оптовая торговля","7538",""
"57195","536517","отдел кадров","2380",""
"57196","537060","вахта","2380",""
"57197","89188247750","","8458",""
"57198","89627441562","","11998",""
"57199","89284970981","","11998",""
"57200","617465","","6722",""
"57201","526670","","11176",""
"57202","89618251440","","9305",""
"57203","89188364775","","11390",""
"57204","22285","","7122",""
"57205","89888303599","","12360",""
"57206","89618205525","","12360",""
"57207","754483","заведующая","2126",""
"57208","755303","кухня","2126",""
"57209","537599","","8730",""
"57210","89284838866","","8486",""
"57211","535251","","10603",""
"57212","89187013607","","12315",""
"57213","779219","","826",""
"57214","548301","","7231",""
"57230","89187042119","","10765",""
"57231","767614","","11459",""
"57232","762546","","11459",""
"57233","31572","","4327",""
"57234","549569","","4350",""
"57235","750442","","7152",""
"57237","545351","","3554",""
"57238","617288","","9322",""
"57239","747584","","9432",""
"57240","531320","магазин","9327",""
"57241","400024","офис","9327",""
"57242","616304","","9077",""
"57246","581335","","978",""
"57247","519415","","978",""
"57248","778761","","11237",""
"57249","89188224041","","11237",""
"57250","444999","диспетчер","2974",""
"57251","444888","диспетчер","2974",""
"57252","549476","бухгалтерия","2974",""
"57253","89054884445","","10626",""
"57254","531340","","8545",""
"57255","89289301010","","11984",""
"57258","404639","торговый отдел","878",""
"57259","403732","оптовый отдел","878",""
"57260","766581","бухгалтерия","878",""
"57262","986929","","12422",""
"57263","769666","","8859",""
"57264","254942","","9088",""
"57267","991466","","10756",""
"57268","89188291466","","10756",""
"57269","518194","","8683",""
"57270","449444","","8683",""
"57271","742093","","8683",""
"57272","574892","","11295",""
"57273","494317","","11295",""
"57275","753036","","7555",""
"57276","33564","","3842",""
"57277","33984","","3842",""
"57278","34549","","3842",""
"57279","766732","","10814",""
"57280","955202","","9039",""
"57281","986125","","9039",""
"57282","89188306602","","9039",""
"57283","740224","","145",""
"57284","649908","","8972",""
"57285","935002","","8972",""
"57287","535414","","7504",""
"57288","938781","","11477",""
"57289","970697","","11477",""
"57290","537687","","2351",""
"57291","936377","","9014",""
"57292","548351","","9012",""
"57293","443580","","888",""
"57294","755796","","3268",""
"57295","753740","","8574",""
"57297","946106","","11309",""
"57298","536544","","11309",""
"57301","544657","","11993",""
"57302","494959","","11993",""
"57303","761754","","11",""
"57304","547373","","9433",""
"57305","744814","","11247",""
"57306","404883","","11247",""
"57309","767665","","5868",""
"57310","494494","","6618",""
"57311","89014974494","","6618",""
"57314","89888729603","","12292",""
"57315","89054890039","","12292",""
"57316","494240","","10562",""
"57325","32574","","2555",""
"57326","518286","","10705",""
"57332","769374","","9541",""
"57333","89284937179","","9541",""
"57334","404504","","11351",""
"57335","254412","","12457",""
"57336","89282000000","","3975",""
"57337","0500","","3975",""
"57338","30211","","7639",""
"57339","746134","","9057",""
"57341","549954","","1838",""
"57342","542254","","1838",""
"57343","553355","","8575",""
"57344","517927","","8575",""
"57345","531591","","2958",""
"57346","89627435554","","11109",""
"57352","546015","секретарь","2207",""
"57353","641777","учебная часть","2207",""
"57354","547883","зав. практикой","2207",""
"57355","547893","зав. отделением","2207",""
"57356","549129","приемная комиссия","2207",""
"57357","35653","","6340",""
"57358","598552","регистратура","1978",""
"57359","598224","гл. врач","1978",""
"57360","598355","заместитель","1978",""
"57361","254722","","11810",""
"57362","254616","","11810",""
"57364","528276","","1671",""
"57365","548034","","2935",""
"57366","544131","","2935",""
"57367","254710","","12148",""
"57370","540052","","3343",""
"57371","743191","","3173",""
"57372","89888302628","","12000",""
"57373","61615","приемная","4843",""
"57374","61634","отдел работы с налогоплательщиками","4843",""
"57375","61627","бухгалтерия","4843",""
"57376","51322","с.Эльхотово, ул.Зортова, 16","4843",""
"57377","32146","приемная","4839",""
"57378","90745","приемная","4839",""
"57379","90743","заместители","4839",""
"57380","90716","заместители","4839",""
"57381","90703","отдел регистрации и учёта налогоплательщиков","4839",""
"57382","90738","отдел работы с налогоплательщиками","4839",""
"57383","90727","отдел налогообложения физических лиц","4839",""
